experiment_id,parameter,count,min,max,mean,std,p01,p05,p50,p95,p99,abs_max,starting_value,ending_value
C_n3,reinforcement:directional_volume^3,925,-5.0,5.0,-1.638340673752628,2.591196203728017,-5.0,-4.998990878907846,-2.207846108088061,4.858776656010293,5.0,5.0,0.0,-3.810107779137881
C_n3,reinforcement:price_acceleration,925,-5.0,5.0,1.6372625053297905,2.5661611715431443,-5.0,-4.334789140168194,1.940147503060155,5.0,5.0,5.0,0.0,3.041803890888634
C_n3,reinforcement:price_acceleration^2,925,-5.0,5.0,-0.07084926673802415,3.320810014200899,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,4.999906630729459
C_n3,reinforcement:price_acceleration^3,925,-5.0,5.0,0.17379271257180728,3.2992157589813638,-5.0,-5.0,0.004169121508663239,5.0,5.0,5.0,0.0,2.8052804889830445
C_n3,reinforcement:price_displacement,925,-5.0,5.0,0.11829014070909484,2.22236719367622,-5.0,-4.372114551886113,0.15953943694881054,3.9519304465157172,5.0,5.0,0.0,-0.24177627030459495
C_n3,reinforcement:price_displacement^2,925,-5.0,5.0,-0.19828943497165885,2.771592950531866,-5.0,-5.0,0.17337718786288336,5.0,5.0,5.0,0.0,1.2728737882157877
C_n3,reinforcement:price_displacement^3,925,-5.0,5.0,-0.4647760317826697,2.7934076358878026,-5.0,-5.0,-0.13485249126191082,4.985046073190153,5.0,5.0,0.0,3.0098705464012148
C_n3,reinforcement:price_velocity,925,-5.0,5.0,0.25210169722380393,2.249457976268153,-5.0,-4.344715052147236,0.277343329791153,4.029138150786265,5.0,5.0,0.0,1.6645885347083722
C_n3,reinforcement:price_velocity^2,925,-5.0,5.0,-0.14768667560992343,2.709157331458368,-5.0,-5.0,0.22157730714648535,5.0,5.0,5.0,0.0,2.456011785972912
C_n3,reinforcement:price_velocity^3,925,-5.0,5.0,-0.4934746560533878,2.7652803632341394,-5.0,-5.0,-0.14811630466738077,4.968819174089297,5.0,5.0,0.0,4.501681546174594
C_n3,reinforcement:price_velocity_x_acceleration,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:relative_volume,925,-5.0,5.0,0.85282081441455,1.9297659547325532,-1.6065116271972795,-1.0244919566219934,-0.023515264762809636,4.364340388104398,4.5370862250364645,5.0,0.0,1.103701796422119
C_n3,reinforcement:relative_volume^2,925,-5.0,0.24301747559287123,-2.2376833127639837,2.0090622283180215,-4.934210767557154,-4.910474857758802,-2.9887692707854256,0.08524128573226451,0.159857036889561,5.0,0.0,-3.6321292824401197
C_n3,reinforcement:relative_volume^3,925,-0.05911632182602021,0.9080233130426869,0.42386655034363596,0.36843014724371,-0.04123806806716851,-0.028458603259396923,0.6470683041422187,0.842346546876743,0.8596532149373923,0.9080233130426869,0.0,0.8387271644202635
C_n3,reinforcement:relative_volume_x_price_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread_change,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread_change^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:spread_change^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:volume_density,925,-5.0,5.0,0.8501111360429167,1.9345067787403818,-1.6347374028592279,-1.0524648378965473,-0.004596209381167109,4.368448239635906,4.53968383309581,5.0,0.0,1.0759464982911358
C_n3,reinforcement:volume_density^2,925,-5.0,0.23955269558526762,-2.2325453667981026,2.004099996947361,-4.9349431189235045,-4.9115945927743665,-2.9675536220687104,0.08142391123929192,0.15335645097987555,5.0,0.0,-3.611113799801549
C_n3,reinforcement:volume_density^3,925,-0.05821368192606903,1.1166621170165354,0.5476065806661404,0.4710385541760084,-0.04011112516516801,-0.026636757023581228,0.8560666469889853,1.050891496727192,1.0683936723975025,1.1166621170165354,0.0,1.0472568720093118
C_n3,reinforcement:volume_density_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:volume_log,925,-5.0,5.0,0.8583827870588753,1.6077630136382046,-1.7062838609232946,-1.3684313608785545,1.450711858353797,3.459244891814148,3.954560814109254,5.0,0.0,3.121940436797492
C_n3,reinforcement:volume_log^2,925,-5.0,0.15935397556851075,-2.7174492354050837,2.279402330043259,-4.956589411787684,-4.82260243070077,-4.556902794805266,0.09337609742165144,0.11588768491961797,5.0,0.0,-4.617839391257259
C_n3,reinforcement:volume_log^3,925,-5.0,0.062272840890491975,-2.854157173978668,2.0622037979325643,-4.781195035478765,-4.776678741091139,-4.473377347470447,-0.0009421904969293447,0.0019385170549541934,5.0,0.0,-4.322687590305176
C_n3,reinforcement:volume_log_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reinforcement:volume_movement_abs,925,-5.0,5.0,-0.1597079874745542,2.3637121522771567,-5.0,-4.921876782170614,-0.02027400517923933,4.354402034727459,5.0,5.0,0.0,-0.6361868670762434
C_n3,reinforcement:volume_movement_abs^2,925,-5.0,5.0,-0.6312990234756242,2.7450475988136462,-5.0,-5.0,-0.03601875225168592,4.325542657419109,5.0,5.0,0.0,0.022312243897747656
C_n3,reinforcement:volume_movement_abs^3,925,-5.0,5.0,-0.46567333849613823,2.9250628066679707,-5.0,-5.0,-0.2165847087614533,4.9972264600806025,5.0,5.0,0.0,-1.5164735484832503
C_n3,reinforcement:volume_movement_signed,925,-5.0,5.0,0.03264384989279755,2.139584560444299,-5.0,-4.281272570443328,0.08577675967683218,3.653111744476989,5.0,5.0,0.0,-0.6361868670762434
C_n3,reinforcement:volume_movement_signed^2,925,-5.0,5.0,-0.273145907863186,2.7475507269733423,-5.0,-5.0,0.08773387092207807,4.906437255931402,5.0,5.0,0.0,0.022312243897747656
C_n3,reinforcement:volume_movement_signed^3,925,-5.0,5.0,-0.5555311637307501,2.8504499769603613,-5.0,-5.0,-0.3670032333828248,4.998702225959452,5.0,5.0,0.0,-1.5164735484832503
C_n3,reversal_tendency:bias,925,-5.0,5.0,0.23731752669609507,1.7766620697610234,-4.7950761003268,-2.9125907408471545,0.04594958688848029,3.2391933132619797,5.0,5.0,0.0,-4.217045060181259
C_n3,reversal_tendency:directional_volume,925,-5.0,5.0,-0.5450744209443517,2.3178595994229667,-5.0,-3.8661294415067555,-0.8021600878748857,3.8477824350013274,5.0,5.0,0.0,1.2077851393082346
C_n3,reversal_tendency:directional_volume^2,925,-5.0,5.0,0.6747057689951809,2.345519836375556,-5.0,-2.148904236372261,0.2933462280109245,4.55983247207274,5.0,5.0,0.0,1.7820272484337463
C_n3,reversal_tendency:directional_volume^3,925,-5.0,5.0,1.6554853316901754,2.5827662487341962,-5.0,-4.859086850838404,2.222553770330489,4.999340706232937,5.0,5.0,0.0,3.829059419030531
C_n3,reversal_tendency:price_acceleration,925,-5.0,5.0,-1.6231269954620122,2.56292583123689,-5.0,-5.0,-1.947491246413087,4.315485677838515,5.0,5.0,0.0,-3.144018691158597
C_n3,reversal_tendency:price_acceleration^2,925,-5.0,5.0,0.03951912094581112,3.2930269607606957,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-4.9999032899565545
C_n3,reversal_tendency:price_acceleration^3,925,-5.0,5.0,-0.1995203126492998,3.266136445030104,-5.0,-5.0,-0.0015459353335172121,5.0,5.0,5.0,0.0,-2.9092862036138416
C_n3,reversal_tendency:price_displacement,925,-5.0,5.0,-0.10282734509322168,2.222841630833256,-5.0,-3.961512454380365,-0.11359630589254588,4.382906650244123,5.0,5.0,0.0,0.19917805931856075
C_n3,reversal_tendency:price_displacement^2,925,-5.0,5.0,0.24637707156801647,2.7509064183246763,-5.0,-5.0,-0.1451155295657541,5.0,5.0,5.0,0.0,-1.438669894760428
C_n3,reversal_tendency:price_displacement^3,925,-5.0,5.0,0.48504422593358376,2.7778575093880837,-5.0,-4.988045780826665,0.1884676779691893,5.0,5.0,5.0,0.0,-3.0815656558236793
C_n3,reversal_tendency:price_velocity,925,-5.0,5.0,-0.23416234664159005,2.252433962291061,-5.0,-4.008364623047686,-0.18202962240795442,4.347798976800978,5.0,5.0,0.0,-1.7216929992596381
C_n3,reversal_tendency:price_velocity^2,925,-5.0,5.0,0.1996661546407496,2.690541022062553,-5.0,-5.0,-0.17364981511664335,5.0,5.0,5.0,0.0,-2.5757671355467937
C_n3,reversal_tendency:price_velocity^3,925,-5.0,5.0,0.5205770387263783,2.7474919623117704,-5.0,-4.970674004347576,0.21155730976484724,5.0,5.0,5.0,0.0,-4.478922905018716
C_n3,reversal_tendency:price_velocity_x_acceleration,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:relative_volume,925,-5.0,5.0,-0.8149064008815641,1.9559652814205184,-4.544217093833546,-4.375752505337231,0.03813701980356951,1.0126975119958894,1.585751878344993,5.0,0.0,-1.1772404471587337
C_n3,reversal_tendency:relative_volume^2,925,-0.3011150529499718,5.0,2.2203013270783716,2.0338967109019466,-0.23138599433934862,-0.14567073823882185,2.9952078668914863,4.912065054657135,4.93522329203513,5.0,0.0,3.6471466667923242
C_n3,reversal_tendency:relative_volume^3,925,-0.8856458558723969,0.08189732788270312,-0.40530133672948615,0.3657851065012995,-0.8377836896762275,-0.8206451261029105,-0.6230851791111284,0.047028621924958186,0.05980807965036515,0.8856458558723969,0.0,-0.8169439267048848
C_n3,reversal_tendency:relative_volume_x_price_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread_change,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread_change^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:spread_change^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:volume_density,925,-5.0,5.0,-0.8126242684366242,1.9596722895296848,-4.546777926298887,-4.379814558356747,0.03549585134067196,1.0376267804504875,1.6139770580508026,5.0,0.0,-1.149464807497299
C_n3,reversal_tendency:volume_density^2,925,-0.29726033062331797,5.0,2.215265092874791,2.0287492066054447,-0.22426951710095333,-0.1396302984065259,2.973992515600615,4.913171179226537,4.93594526510958,5.0,0.0,3.6261397343241564
C_n3,reversal_tendency:volume_density^3,925,-1.0945799532444753,0.08011736597388354,-0.5292057510933198,0.4684394824254298,-1.0468200468162945,-1.0294830261663046,-0.832340081930912,0.04527438183075289,0.05862058565502134,1.0945799532444753,0.0,-1.0257667417998841
C_n3,reversal_tendency:volume_density_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:volume_log,925,-5.0,5.0,-0.8141925757961582,1.6855286351463725,-3.9662044693190817,-3.479814165597632,-1.4761170851715628,1.5431185693689442,1.8879698621536651,5.0,0.0,-3.1397895927278334
C_n3,reversal_tendency:volume_log^2,925,-0.16351681979251764,5.0,2.7369235044025806,2.261467199932104,-0.07149204564387403,-0.03753798049083423,4.558548839306668,4.825427838042395,4.957823117367233,5.0,0.0,4.623930556709645
C_n3,reversal_tendency:volume_log^3,925,-0.04424676704997987,5.0,2.8920282318764854,2.0290329036944814,-0.0005954157928652422,1.2465546181121235e-05,4.486373969937779,4.775427737781618,4.7800611023691335,5.0,0.0,4.333471509261663
C_n3,reversal_tendency:volume_log_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,reversal_tendency:volume_movement_abs,925,-5.0,5.0,0.1772721871395297,2.349415358089794,-5.0,-4.374312281393537,0.01838496638827375,4.86525551354149,5.0,5.0,0.0,0.6433173080861444
C_n3,reversal_tendency:volume_movement_abs^2,925,-5.0,5.0,0.6476761542173326,2.7376487412893677,-5.0,-4.323895175478465,0.016197476674467724,5.0,5.0,5.0,0.0,-0.17068455805828903
C_n3,reversal_tendency:volume_movement_abs^3,925,-5.0,5.0,0.4814457745479964,2.887920982612262,-5.0,-4.996919826469822,0.18592985842742482,5.0,5.0,5.0,0.0,1.5077096119071929
C_n3,reversal_tendency:volume_movement_signed,925,-5.0,5.0,-0.011359202932101398,2.137395311302778,-5.0,-3.665348145411553,-0.05920758798214316,4.28731626791561,5.0,5.0,0.0,0.6433173080861444
C_n3,reversal_tendency:volume_movement_signed^2,925,-5.0,5.0,0.32027502268886804,2.737839671740687,-5.0,-4.904143813555122,-0.1468643846076336,5.0,5.0,5.0,0.0,-0.17068455805828903
C_n3,reversal_tendency:volume_movement_signed^3,925,-5.0,5.0,0.5405450283196719,2.8346067711413405,-5.0,-4.999312499364976,0.3493353494532547,5.0,5.0,5.0,0.0,1.5077096119071929
C_n3,strength:bias,925,-5.0,5.0,0.09036490547862729,1.7652913677820674,-5.0,-2.9917644059036217,0.2061482139842476,3.1327018416748684,4.967162058675406,5.0,0.0,4.520392699007085
C_n3,strength:directional_volume,925,-5.0,5.0,0.6116941833906878,2.3570363225322875,-5.0,-3.9050309217906345,0.9231426679777079,3.960413429419858,5.0,5.0,0.0,-1.0174458021193744
C_n3,strength:directional_volume^2,925,-5.0,5.0,-0.5338366801536387,2.348615669376233,-5.0,-4.380950327169613,-0.24871003237496386,2.330654345380993,5.0,5.0,0.0,-1.5420719835288053
C_n3,strength:directional_volume^3,925,-5.0,5.0,-1.6371158327487545,2.584876339784209,-5.0,-4.99903178316581,-2.1914870006998264,4.861325880255076,5.0,5.0,0.0,-3.791548708433585
C_n3,strength:price_acceleration,925,-5.0,5.0,1.6061497995475298,2.5665270874288635,-5.0,-4.328074825014614,1.9229127456194741,5.0,5.0,5.0,0.0,2.909037223669535
C_n3,strength:price_acceleration^2,925,-5.0,5.0,-0.06762679171676253,3.338916121322832,-5.0,-5.0,0.09658734414243275,5.0,5.0,5.0,0.0,4.999908480048629
C_n3,strength:price_acceleration^3,925,-5.0,5.0,0.2229400898860446,3.2866029802843757,-5.0,-5.0,0.14511198324519228,5.0,5.0,5.0,0.0,2.808222573448522
C_n3,strength:price_displacement,925,-5.0,5.0,0.10184388823185242,2.228015456062384,-5.0,-4.370200254881358,0.14298039558630196,3.932558145822516,5.0,5.0,0.0,-0.2963057914426045
C_n3,strength:price_displacement^2,925,-5.0,5.0,-0.19893533459215634,2.766608167816902,-5.0,-5.0,0.15735738975610786,5.0,5.0,5.0,0.0,1.0989772730640843
C_n3,strength:price_displacement^3,925,-5.0,5.0,-0.47741288955933336,2.7943398710758562,-5.0,-5.0,-0.13482657347311694,4.985326598387467,5.0,5.0,0.0,2.844162766614742
C_n3,strength:price_velocity,925,-5.0,5.0,0.23608970117614517,2.252760642932637,-5.0,-4.344569954465738,0.2826800373686574,4.035585480009591,5.0,5.0,0.0,1.519437240973049
C_n3,strength:price_velocity^2,925,-5.0,5.0,-0.14315261842279714,2.70234144382586,-5.0,-5.0,0.21849680120553217,5.0,5.0,5.0,0.0,2.3840766604192516
C_n3,strength:price_velocity^3,925,-5.0,5.0,-0.49562193545484085,2.7684618230888742,-5.0,-5.0,-0.1613575145017163,4.967475897489931,5.0,5.0,0.0,4.520835782329501
C_n3,strength:price_velocity_x_acceleration,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:relative_volume,925,-5.0,5.0,0.7231298071811612,1.9570727791319296,-1.6372908338867866,-1.085461012125862,-0.14061692274989526,4.331622704672586,4.5259063915549556,5.0,0.0,1.0197432779499833
C_n3,strength:relative_volume^2,925,-5.0,0.3335359521027622,-2.204063941222309,2.037107166330203,-4.932610112574772,-4.906243703647186,-2.9773375295277704,0.17504130453820865,0.2466683438593917,5.0,0.0,-3.628364651817395
C_n3,strength:relative_volume^3,925,-0.08464332891315586,0.8739720765255461,0.3966191034209038,0.3625306601266278,-0.06679642276944536,-0.05214576445396765,0.6081417014017169,0.8069707630295131,0.8251222329049924,0.8739720765255461,0.0,0.8032892230233303
C_n3,strength:relative_volume_x_price_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread_change,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread_change^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:spread_change^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:volume_density,925,-5.0,5.0,0.71990332119913,1.9613606393183185,-1.6654524650454665,-1.1122653886705405,-0.1353242071301853,4.335908285122851,4.528567652274672,5.0,0.0,0.9921060288622772
C_n3,strength:volume_density^2,925,-5.0,0.33084259138736194,-2.198751292233806,2.0323365435356964,-4.933360705571044,-4.907410544702538,-2.956134986250569,0.17199124393802268,0.2413804928754785,5.0,0.0,-3.6073725719229075
C_n3,strength:volume_density^3,925,-0.08417534458857148,1.0831058875401658,0.5205695799649458,0.46528384499257097,-0.06620035312353456,-0.05079589374995699,0.8175555715156314,1.016019862704433,1.0343579819466882,1.0831058875401658,0.0,1.0123128002919939
C_n3,strength:volume_density_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:volume_log,925,-5.0,5.0,0.7477619033986849,1.6582499076830177,-1.894873320216412,-1.5378839329266423,1.392803034807148,3.4160293149529246,3.94227458955673,5.0,0.0,3.0671185459153123
C_n3,strength:volume_log^2,925,-5.0,0.2636775921385062,-2.6749180037296005,2.3155027928695193,-4.954417186211045,-4.8148437632345615,-4.550089472724373,0.1965349202746856,0.2198731627181421,5.0,0.0,-4.605275005432381
C_n3,strength:volume_log^3,925,-5.0,0.03701282837720459,-2.8549716043168187,2.0793727114394738,-4.784396446828829,-4.780367010614114,-4.500083847511548,-0.006801066429597606,0.0,5.0,0.0,-4.3469117722915644
C_n3,strength:volume_log_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,strength:volume_movement_abs,925,-5.0,5.0,-0.18842144929146856,2.342516068101695,-5.0,-4.9269350612792,-0.036455420019652074,4.33516784993311,5.0,5.0,0.0,-0.6436072795252996
C_n3,strength:volume_movement_abs^2,925,-5.0,5.0,-0.6214446298276584,2.7462049683698786,-5.0,-5.0,-0.04667686431838518,4.325237294528635,5.0,5.0,0.0,-0.11521918112337999
C_n3,strength:volume_movement_abs^3,925,-5.0,5.0,-0.4225769785396423,2.935876303416227,-5.0,-5.0,-0.18063255766923714,4.997006959599334,5.0,5.0,0.0,-1.6384895001721322
C_n3,strength:volume_movement_signed,925,-5.0,5.0,0.003548441443072048,2.141460474749491,-5.0,-4.308562500551362,0.05530421856230388,3.630768832363958,5.0,5.0,0.0,-0.6436072795252996
C_n3,strength:volume_movement_signed^2,925,-5.0,5.0,-0.2986480014740188,2.7399024262898872,-5.0,-5.0,0.020378579368219407,4.907651320405013,5.0,5.0,0.0,-0.11521918112337999
C_n3,strength:volume_movement_signed^3,925,-5.0,5.0,-0.5637409855615877,2.8568834372511276,-5.0,-5.0,-0.3949205279590972,4.99893804836395,5.0,5.0,0.0,-1.6384895001721322
C_n3,uncertainty:bias,925,-5.0,5.0,0.15895380348983237,1.746082802540289,-5.0,-2.715071555837119,0.2554808279155115,3.2630139466309633,4.975436997496186,5.0,0.0,4.484756203689396
C_n3,uncertainty:directional_volume,925,-5.0,5.0,0.5821295749690788,2.370268107508374,-5.0,-4.017336863604945,0.8854968551181058,3.9368497887500458,5.0,5.0,0.0,-1.1069259547143722
C_n3,uncertainty:directional_volume^2,925,-5.0,5.0,-0.5927295973546857,2.392102154555936,-5.0,-4.576857296711909,-0.2635112388933383,2.307076332356793,5.0,5.0,0.0,-1.6374947196133451
C_n3,uncertainty:directional_volume^3,925,-5.0,5.0,-1.6308408413437656,2.58487432295386,-5.0,-4.999053601941134,-2.1834234885912758,4.860410600520078,5.0,5.0,0.0,-3.872358257517657
C_n3,uncertainty:price_acceleration,925,-5.0,5.0,1.5770763467671463,2.586447759395341,-5.0,-4.326010420960696,1.9185501759378876,5.0,5.0,5.0,0.0,2.995214194753273
C_n3,uncertainty:price_acceleration^2,925,-5.0,5.0,-0.05066987272924212,3.3326054980116053,-5.0,-5.0,0.17548101223038604,5.0,5.0,5.0,0.0,4.9999070135552195
C_n3,uncertainty:price_acceleration^3,925,-5.0,5.0,0.2384442403073112,3.2783858251055897,-5.0,-5.0,0.1237184465941662,5.0,5.0,5.0,0.0,2.9093065446041586
C_n3,uncertainty:price_displacement,925,-5.0,5.0,0.13559961969044987,2.2225204713315043,-5.0,-4.333199564267537,0.1540535717212354,3.9414180729771817,5.0,5.0,0.0,-0.1999452753643147
C_n3,uncertainty:price_displacement^2,925,-5.0,5.0,-0.2249059915056554,2.763963442738236,-5.0,-5.0,0.13818564288157026,5.0,5.0,5.0,0.0,1.1233332616718739
C_n3,uncertainty:price_displacement^3,925,-5.0,5.0,-0.5075443623291375,2.797723504643829,-5.0,-5.0,-0.18397850549398959,4.9855915925156875,5.0,5.0,0.0,2.98936378932205
C_n3,uncertainty:price_velocity,925,-5.0,5.0,0.2698359128232647,2.2464992721978048,-5.0,-4.224112963759913,0.2745260191045351,4.0475947506791545,5.0,5.0,0.0,1.6347047146530158
C_n3,uncertainty:price_velocity^2,925,-5.0,5.0,-0.1669797184261501,2.7016870644308355,-5.0,-5.0,0.19886352570358407,5.0,5.0,5.0,0.0,2.539489772834089
C_n3,uncertainty:price_velocity^3,925,-5.0,5.0,-0.5273543931285802,2.7689696188145216,-5.0,-5.0,-0.2274932204051098,4.972143446065067,5.0,5.0,0.0,4.540165619249875
C_n3,uncertainty:price_velocity_x_acceleration,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:relative_volume,925,-5.0,5.0,0.6913987758241763,1.973355934061284,-1.6326052358505547,-1.0756150102524569,-0.2028859668068776,4.335375589579686,4.5268378594732965,5.0,0.0,0.9990356124836547
C_n3,uncertainty:relative_volume^2,925,-5.0,0.3654565009121369,-2.192114253958229,2.0496615113302816,-4.932743035841129,-4.9067160172074615,-2.9786011606772673,0.2099434343087112,0.2883615474561121,5.0,0.0,-3.6196204038936077
C_n3,uncertainty:relative_volume^3,925,-0.09709080549583213,0.8593481835800609,0.38629629630247875,0.3607469485265869,-0.07699854033363979,-0.06207201912272867,0.5965623878965784,0.792462918089091,0.8105054684372821,0.8593481835800609,0.0,0.7888326094057364
C_n3,uncertainty:relative_volume_x_price_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread_change,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread_change^2,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:spread_change^3,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:volume_density,925,-5.0,5.0,0.6889526609930446,1.9768906224594713,-1.6607616245374486,-1.1024047386056126,-0.17840862812962593,4.33967482253723,4.529495970856107,5.0,0.0,0.9715884009285068
C_n3,uncertainty:volume_density^2,925,-5.0,0.36200411848868086,-2.187067343592653,2.04467813488015,-4.933492722295607,-4.9078857733882275,-2.9574032217111883,0.2045144920687928,0.2816088667760699,5.0,0.0,-3.5986806210085067
C_n3,uncertainty:volume_density^3,925,-0.09540352081481913,1.068274104801279,0.5101654635222713,0.46333256984693844,-0.07606042103923363,-0.060689852151564895,0.8056766315125747,1.0019557401686887,1.0195334714944473,1.068274104801279,0.0,0.9976532363553625
C_n3,uncertainty:volume_density_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:volume_log,925,-5.0,5.0,0.6882683710758216,1.7325082531454057,-2.1025911396366626,-1.7308933194417537,1.3948083735697303,3.419976760548172,3.9423462093812165,5.0,0.0,3.0669736525585125
C_n3,uncertainty:volume_log^2,925,-5.0,0.23807409360733264,-2.6858909728564844,2.3025733255638254,-4.954583818388849,-4.8151369086249,-4.550494899113613,0.1619463262188743,0.19179067281465556,5.0,0.0,-4.605128126000751
C_n3,uncertainty:volume_log^3,925,-5.0,0.02521342472321002,-2.884404471676355,2.048294371274822,-4.784419659285157,-4.780334608938385,-4.501027937771316,-0.005470607565987661,0.0,5.0,0.0,-4.351072273731586
C_n3,uncertainty:volume_log_x_price_displacement,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_n3,uncertainty:volume_movement_abs,925,-5.0,5.0,-0.17399600372240676,2.32772890832548,-5.0,-4.749956048578033,-0.026082241065604653,4.3380794751751885,5.0,5.0,0.0,-0.5819004476720682
C_n3,uncertainty:volume_movement_abs^2,925,-5.0,5.0,-0.6346587309363164,2.757536743026556,-5.0,-5.0,-0.07598369708229936,4.3247075314272045,5.0,5.0,0.0,0.010459524258157878
C_n3,uncertainty:volume_movement_abs^3,925,-5.0,5.0,-0.41373337816235956,2.945547613554243,-5.0,-5.0,-0.15099508112485685,4.996782679647457,5.0,5.0,0.0,-1.6836738302827183
C_n3,uncertainty:volume_movement_signed,925,-5.0,5.0,0.019263266596362297,2.141238744659002,-5.0,-4.2755276495041725,0.06489704441261657,3.6571548525166877,5.0,5.0,0.0,-0.5819004476720682
C_n3,uncertainty:volume_movement_signed^2,925,-5.0,5.0,-0.3298710263656452,2.7475571526138136,-5.0,-5.0,0.01231389115780264,4.9094700458728155,5.0,5.0,0.0,0.010459524258157878
